position,frequency,adjectives_adverbs,,score
0.3,0.6,1.0,0.7,0.3658641648447772
0.9,0.5,0.4,0.5,0.5443423760002404
0.9,0.5,0.5,0.0,0.6681775702672147
0.6,0.1,0.6,0.6,0.6428180130458726
0.2,0.8,0.0,0.1,0.298547449693277
0.7,1.0,1.0,0.8,0.4528664847550449
0.0,0.4,0.2,0.5,0.29225236431202817
0.2,0.6,0.6,0.9,0.24246995213858322
0.3,0.9,0.7,0.7,0.45884479305388165
0.9,0.5,0.6,0.5,0.6391961600716765
0.0,0.2,0.7,0.8,0.18643372143767029
0.2,0.1,0.3,0.4,0.21898323027556724
0.6,0.1,0.7,0.7,0.48807701726493474
0.6,0.1,0.7,0.9,0.5299963999775701
0.2,0.6,0.7,0.3,0.4056142630765268
0.6,0.1,0.8,0.2,0.5309633865187134
0.5,0.5,1.0,0.7,0.5066720941691248
0.9,0.5,0.8,0.9,0.5443423760002404
0.2,0.6,0.7,0.7,0.32262229862386993
0.3,0.7,0.1,0.5,0.36926400456613
0.1,0.8,0.9,0.9,0.16738615828490533
0.2,0.8,0.1,0.7,0.22207127801696763
0.2,0.6,0.7,0.9,0.33599592314120913
0.1,1.0,0.5,1.0,0.20113534947839476
0.3,0.9,0.9,0.3,0.6261609094007983
0.2,0.8,0.2,0.1,0.354354381780814
0.1,0.0,0.8,0.5,0.713216310623307
0.8,0.0,0.6,0.3,0.6156512378413724
0.2,0.9,0.9,0.9,0.27114353454255213
0.2,0.6,0.8,0.9,0.3578123426371919
0.1,0.6,0.9,0.3,0.13274193759861655
0.9,0.6,0.1,1.0,0.4877739851643441
0.6,0.2,0.1,0.0,0.5279635303660026
0.3,0.9,1.0,0.5,0.5165623506407727
0.2,0.8,0.3,0.3,0.32518594810191637
0.6,0.2,0.1,0.6,0.5220340068900966
0.2,0.6,0.9,0.5,0.4024555501955376
0.6,0.2,0.1,0.8,0.3244528884982581
0.3,0.4,0.9,0.8,0.4340990722238301
0.2,0.7,0.6,0.1,0.5338565313034582
0.1,0.5,0.4,0.5,0.04064439279354951
0.5,0.6,0.3,0.2,0.41648086901343345
0.1,0.6,0.0,0.1,0.04360362189985033
0.9,0.6,0.5,0.0,0.6632345503974747
0.6,0.2,0.3,0.2,0.4943123044827195
0.3,1.0,0.0,0.6,0.33641193546440573
0.0,0.4,0.6,0.5,0.32499685849059423
0.6,0.2,0.3,1.0,0.3508807055689477
0.9,0.6,0.6,0.5,0.5811029650680193
0.2,0.8,0.4,0.7,0.3131575033571068
0.6,0.2,0.4,0.7,0.5220340068900966
0.3,1.0,0.2,0.1,0.48801322673277936
0.2,0.8,0.4,0.9,0.2637357321585095
0.1,0.7,0.1,0.8,0.092205467506015
0.6,0.2,0.5,0.6,0.45204068658737045
0.0,0.3,0.4,0.4,0.3557953076472023
0.2,0.0,0.1,0.2,0.1730005696080325
0.4,0.7,0.1,0.9,0.311835253075732
0.2,0.8,0.5,0.3,0.354354381780814
0.2,0.7,0.0,0.3,0.28876176854742075
0.6,0.2,0.6,0.3,0.6796215873329255
0.1,0.8,0.5,0.3,0.14267042457748505
0.6,0.2,0.7,0.0,0.5378235173401018
0.8,0.1,0.3,0.9,0.44726225650906604
0.2,0.8,0.5,0.7,0.3131575033571068
0.6,0.2,0.7,0.2,0.6796215873329255
0.3,1.0,0.3,0.2,0.4315756145100648
0.2,0.7,0.0,0.7,0.25363007884212424
0.0,0.7,0.7,1.0,0.37459150556024157
0.1,0.9,0.4,0.3,0.17868809604795663
0.1,0.6,0.5,0.7,0.08001498381584066
0.2,0.7,0.0,0.9,0.18299779050261253
0.1,0.9,0.7,0.9,0.15705766347680084
0.2,0.7,0.1,0.2,0.1888405296326415
0.6,0.2,0.9,0.2,0.5141856868808882
0.6,0.2,0.9,0.4,0.5378235173401018
0.2,0.8,0.6,0.9,0.28579789999493355
0.8,0.1,0.6,0.2,0.6156512378413724
0.3,1.0,0.4,0.3,0.48801322673277936
0.9,0.7,0.2,0.1,0.5920520413286527
0.6,0.2,0.9,0.8,0.6368188828214505
0.1,0.7,0.8,0.1,0.19413902747687253
0.3,0.7,0.6,0.8,0.3940153384036616
0.1,0.5,0.1,0.8,0.016681681578583938
0.2,0.0,0.8,0.5,0.3872052492242797
0.3,1.0,0.4,0.9,0.36316347136083954
0.0,0.3,0.5,0.3,0.3667314034103587
0.0,0.5,0.0,0.2,0.4119900209488872
0.9,0.7,0.4,0.1,0.6108232338893611
0.6,0.3,0.0,0.9,0.4673659336820604
0.3,1.0,0.5,0.4,0.48801322673277936
0.2,0.7,0.2,0.1,0.27741534590275374
0.2,1.0,0.4,0.5,0.2535069155465804
0.0,0.7,0.8,0.3,0.6092542151402105
0.1,0.6,0.4,0.2,0.09991992566664891
0.6,0.3,0.1,1.0,0.334921306201871
0.5,0.6,1.0,0.1,0.5335306853721812
0.3,0.7,0.8,0.2,0.42382830056482584
0.4,0.7,0.6,0.0,0.550733413707386
0.2,0.7,0.2,0.7,0.2325635346006016
0.6,0.3,0.2,0.5,0.4030135774141024
0.2,0.7,0.9,0.8,0.39500689712678394
0.9,0.7,0.7,0.6,0.5920520413286527
0.2,0.7,0.2,0.9,0.2819395978833827
0.2,0.7,0.3,0.0,0.29962057073325987
0.2,0.8,0.9,0.3,0.5065190744776428
0.6,0.3,0.3,0.9,0.4673659336820604
0.3,0.5,0.4,0.5,0.27408773187805185
0.1,0.5,0.9,0.0,0.10129064497272028
0.9,0.7,1.0,0.2,0.6807454777083762
0.3,1.0,0.7,0.6,0.48801322673277936
0.8,0.2,0.3,0.4,0.5182793873858379
0.2,0.8,1.0,0.1,0.48570285196765933
0.2,0.7,0.3,0.8,0.22074521518204693
0.6,0.3,0.5,0.5,0.4561896500124627
0.9,0.8,0.0,0.5,0.5040003922371017
0.3,1.0,0.8,0.7,0.48801322673277936
0.2,0.7,0.4,0.5,0.298979322579675
0.0,0.7,0.8,0.9,0.3873410552585851
0.9,0.8,0.3,0.0,0.605255913357182
0.9,0.8,0.3,0.2,0.5477487361690008
0.6,0.3,0.7,0.8,0.45760311448711705
0.6,0.3,0.7,1.0,0.38858754448260086
0.3,0.8,0.0,0.6,0.358505052148465
0.9,0.8,0.4,0.3,0.5477487361690008
0.1,0.6,0.8,0.1,0.1455077498317475
0.1,0.1,0.0,0.0,0.5485669989338098
0.6,0.3,0.8,0.9,0.3858803358975116
0.8,0.2,0.9,0.8,0.546657959929099
0.9,0.8,0.5,0.2,0.605255913357182
0.0,0.2,0.1,0.1,0.08058603640111574
0.2,0.7,0.5,0.4,0.35179073230276764
0.2,0.9,0.1,0.4,0.3131575033571068
0.1,0.9,0.4,0.2,0.16613913889757329
0.2,0.7,0.5,0.8,0.24246995213858322
0.8,0.3,0.1,0.7,0.44010107482463556
0.2,0.7,0.5,1.0,0.2374678706280402
0.9,0.8,0.9,0.2,0.6904804742710792
0.2,0.0,0.7,0.7,0.35171697119602
0.6,0.4,0.1,0.7,0.4877739851643441
0.2,0.7,0.6,0.5,0.35179073230276764
0.2,0.9,0.2,0.5,0.28579789999493355
0.2,0.7,0.6,0.7,0.18984954357730194
0.9,0.9,0.0,0.5,0.4887337873367434
0.6,0.4,0.2,0.9,0.44610953102280226
0.4,0.0,0.2,0.3,0.5263858417538043
0.1,0.5,0.6,0.6,0.02383673690387537
0.2,0.7,0.6,0.9,0.28876176854742075
0.0,0.3,0.2,0.8,0.3099865748041594
0.2,0.7,0.6,1.0,0.321523066119627
0.2,0.8,0.4,0.5,0.363262031645214
0.6,0.4,0.3,0.5,0.3832605502468587
0.1,0.1,0.0,0.8,0.4250071653587775
0.1,0.7,0.0,0.9,0.056184769447184695
0.0,0.0,0.5,0.6,0.2737371942417765
0.2,0.7,0.7,0.2,0.43981487161152133
0.5,0.7,0.9,0.5,0.4698101392668287
0.4,0.0,0.3,0.8,0.3824956860452314
0.0,0.7,0.9,0.6,0.5365473181921993
0.2,0.9,0.3,0.6,0.28579789999493355
0.2,0.7,0.7,0.6,0.3152296768424707
0.6,0.4,0.5,0.5,0.4828663092632721
0.2,0.8,0.5,0.5,0.36583846344788623
0.6,0.4,0.5,0.7,0.3596227197876449
0.6,0.4,0.6,0.1,0.6534995538347715
0.8,0.3,0.8,0.8,0.5359238559908296
0.2,0.7,0.8,0.1,0.4270891814242181
0.2,0.9,0.4,0.3,0.354354381780814
0.0,0.2,0.8,0.5,0.2884896612491245
0.3,0.0,0.2,0.4,0.21628628952633447
0.6,0.4,0.7,0.9,0.5157051777270482
0.1,1.0,0.9,0.9,0.19934373351126206
0.0,1.0,0.4,0.5,0.41944013184728685
0.6,0.4,0.8,0.5,0.5031516871802719
0.4,0.0,0.5,1.0,0.3824956860452314
0.1,0.7,0.4,0.4,0.06837786071307672
0.2,0.9,0.4,0.7,0.28579789999493355
0.2,0.7,0.8,0.7,0.39016063504126214
0.1,0.8,1.0,0.9,0.17812007005104027
0.0,0.3,0.6,0.1,0.505133087591011
0.2,0.7,0.8,0.9,0.2751592190219323
0.5,0.8,0.1,1.0,0.3152322729407946
0.4,0.0,0.7,0.0,0.6613005700441911
0.2,0.9,0.5,0.0,0.38334399868671937
0.9,0.9,1.0,0.2,0.6904804742710792
0.4,0.0,0.7,0.6,0.5530337923863164
0.6,0.5,0.0,0.5,0.5040003922371016
0.2,0.7,0.9,0.4,0.43981487161152133
0.8,0.4,0.3,0.6,0.4061934361392749
0.4,0.0,0.8,0.3,0.6613005700441911
0.4,0.8,1.0,0.7,0.3472159252695297
0.9,1.0,0.2,0.8,0.49510259583656435
0.0,0.2,0.1,0.4,0.1276551129795702
0.3,0.0,0.4,0.5,0.30044997072770563
0.9,1.0,0.4,0.0,0.6002375177170973
0.1,0.7,1.0,1.0,0.09649880041355778
0.1,0.8,0.5,0.8,0.11449084485018608
0.1,0.6,0.6,0.6,0.07401907496608014
0.1,0.8,0.2,1.0,0.11279170361134058
0.2,0.7,1.0,0.7,0.35124725596983347
0.4,0.0,1.0,0.7,0.6613005700441911
0.6,0.5,0.3,0.8,0.3802922153390544
0.1,1.0,0.0,0.4,0.20376601974081346
0.0,0.0,0.5,0.2,0.3301393629447704
0.4,0.1,0.0,0.4,0.3532561129724881
0.2,0.8,1.0,0.5,0.40738391875632857
0.2,0.8,0.0,0.5,0.22715411486556839
0.1,0.6,0.0,0.2,0.04064439279354951
0.2,0.8,0.0,0.9,0.22074521518204693
0.4,0.1,0.0,1.0,0.31183762080647265
0.9,1.0,0.9,0.9,0.5549358074336307
0.2,0.8,0.1,0.1,0.3609922013623644
0.9,1.0,1.0,0.5,0.6086727056578989
0.2,0.8,0.1,0.3,0.18299779050261253
0.3,0.6,0.5,0.4,0.43124202846553594
0.6,0.5,0.6,0.5,0.4777866297669939
0.2,0.9,0.0,0.5,0.32845031411044634
0.2,0.9,0.8,0.3,0.38334399868671937
0.3,0.4,0.3,0.6,0.30136560470911067
0.4,0.1,0.2,0.0,0.6530237095990427
0.0,0.3,0.6,0.7,0.30850174209678344
0.4,0.5,0.0,0.4,0.27669612159853463
0.1,0.1,0.2,0.8,0.4250071653587775
0.4,0.1,0.2,0.6,0.2850860849100389
0.6,0.5,0.8,0.3,0.551504361564342
1.0,0.0,0.4,0.3,0.713216310623307
0.2,0.1,0.2,0.6,0.16802982938660432
0.0,0.5,0.2,0.0,0.47537641123287105
0.3,0.9,0.0,0.8,0.32759955042458816
0.2,0.9,0.9,0.0,0.5041410999840473
0.6,0.5,0.8,0.7,0.4541487993077802
0.2,0.8,0.2,0.9,0.21383422948060338
0.0,0.2,0.4,0.7,0.1451772092520614
1.0,0.0,0.7,0.5,0.713216310623307
0.1,0.9,0.9,0.6,0.14933148300789914
0.2,0.9,0.1,1.0,0.28678585996890443
0.2,0.9,0.9,0.7,0.27670107856047266
0.2,0.8,0.3,0.5,0.28876176854742075
0.2,0.9,0.9,0.8,0.354354381780814
0.2,0.8,0.3,0.7,0.1381699638428658
0.2,0.1,0.3,0.3,0.29818548139615547
0.5,0.9,0.1,0.3,0.3720783699466969
0.2,0.8,0.3,0.9,0.1792546924421103
0.6,0.6,0.0,0.1,0.415875126282633
1.0,0.0,1.0,0.7,0.713216310623307
0.2,0.9,1.0,0.1,0.5041410999840473
0.0,0.3,0.1,0.0,0.2929368115929045
0.4,0.1,0.4,0.8,0.3532561129724881
0.2,0.9,0.2,0.7,0.32845031411044634
0.2,0.2,0.2,0.3,0.19526137873103636
0.1,0.7,0.7,0.8,0.09761269751864533
1.0,0.1,0.1,0.1,0.6641846666436181
1.0,0.1,0.1,0.7,0.5304115674723999
0.4,0.9,0.8,0.2,0.5181710563422979
0.3,0.0,0.9,0.7,0.3943165319899921
0.2,0.8,0.5,0.0,0.3967144232073369
0.0,0.3,0.5,0.9,0.3430457579488587
0.2,0.9,1.0,0.9,0.35765191853702033
0.1,0.5,0.8,0.7,0.016681681578583938
0.4,0.1,0.5,0.9,0.31183762080647265
1.0,0.1,0.3,0.7,0.5518578308929769
0.8,0.6,0.0,0.7,0.3891653254092586
0.0,0.1,0.4,0.9,0.48823929876105276
0.2,0.0,0.5,0.5,0.32691694003832683
0.2,1.0,0.1,0.2,0.32590705305545037
0.1,1.0,0.3,0.6,0.17067139752281707
0.6,0.6,0.5,0.7,0.3809550188622121
0.1,1.0,0.7,0.3,0.18880252895837085
0.1,0.1,0.3,0.9,0.4250071653587775
0.1,0.6,0.4,0.7,0.042016983116829804
0.6,0.6,0.5,0.9,0.3541373296778258
0.2,1.0,0.1,0.6,0.2637357321585095
0.1,0.7,0.3,0.4,0.08622979248382728
0.2,0.8,0.6,0.5,0.3306797519246621
0.3,0.1,0.0,0.2,0.2800005793753615
1.0,0.1,0.7,0.5,0.713216310623307
0.0,0.8,0.1,0.1,0.3873410552585851
1.0,0.1,0.7,0.7,0.6641846666436181
0.0,1.0,0.7,1.0,0.37949854717383963
0.6,0.6,0.8,0.3,0.5512741695715963
0.3,0.9,0.5,0.5,0.30666246711282014
0.2,0.8,0.7,0.3,0.29962057073325987
0.3,0.7,0.0,0.4,0.3377033139884225
0.2,1.0,0.2,0.7,0.30309711965987074
0.2,0.8,0.7,0.5,0.35179073230276764
0.8,0.6,0.7,0.2,0.5922368792653803
0.2,0.8,0.7,0.7,0.2777356508246045
0.6,0.6,1.0,0.3,0.5278665311051284
0.4,1.0,0.2,0.1,0.40163757777641484
0.1,0.9,0.5,0.4,0.17190526138305365
1.0,0.2,0.2,0.3,0.6862741646879869
0.2,0.8,0.8,0.9,0.19574734020095608
0.1,0.7,0.7,0.0,0.11005810435819226
0.2,0.8,0.9,0.1,0.4986686129791082
1.0,0.2,0.3,0.8,0.5477777512018156
0.1,0.6,1.0,0.6,0.12479747962763102
0.6,0.7,0.1,0.9,0.317728180657787
0.4,0.1,1.0,0.2,0.6530237095990427
0.2,1.0,0.4,0.7,0.2757375162976975
0.2,0.9,0.6,0.3,0.39500689712678394
0.2,1.0,0.5,0.2,0.354354381780814
0.2,0.8,0.9,0.7,0.3810937652436228
1.0,0.2,0.6,0.7,0.6862741646879869
0.0,0.3,0.5,0.5,0.3509490455616805
0.2,0.8,0.9,0.9,0.32262229862386993
1.0,0.2,0.7,0.6,0.6713643235245147
0.6,0.7,0.3,0.7,0.37139441893851705
0.0,0.2,0.5,0.6,0.1864090844344817
0.1,1.0,0.5,0.8,0.18036935286727251
0.5,1.0,0.0,0.9,0.3152322729407946
0.0,0.2,0.1,0.7,0.07378248314998936
0.1,0.7,1.0,0.5,0.12242384835295658
0.8,0.7,0.4,0.4,0.43701528460890837
0.4,0.2,0.1,0.4,0.4294423299786785
0.1,0.6,0.8,1.0,0.07243243618305961
0.2,0.9,0.0,0.1,0.2552195018369268
0.2,0.1,0.7,0.4,0.27849673007252523
0.0,0.3,0.7,0.4,0.505133087591011
0.1,0.9,0.0,0.5,0.1272241730601729
0.6,0.7,0.5,0.9,0.36050613817764676
1.0,0.3,0.1,0.5,0.5201796913880821
0.1,0.6,0.2,0.4,0.02383673690387537
0.2,1.0,0.7,0.2,0.37002894016656496
0.4,0.2,0.3,0.0,0.6391010267147856
0.1,0.8,0.2,0.8,0.092205467506015
0.2,0.1,0.7,0.8,0.2136737626512075
0.2,0.9,0.0,0.9,0.1792546924421103
1.0,0.3,0.2,1.0,0.5169998326629096
0.2,1.0,0.7,0.6,0.354354381780814
0.4,0.2,0.3,0.6,0.4294423299786785
0.1,0.8,0.5,0.9,0.10190342285047042
0.2,0.9,0.1,0.0,0.25138935063856765
0.0,0.5,0.3,0.1,0.47537641123287105
0.3,1.0,0.0,0.0,0.30666246711282014
0.4,0.2,0.4,0.3,0.5172391930877063
0.2,1.0,0.8,0.1,0.45433133135832354
0.3,1.0,0.0,0.4,0.3073255865572365
1.0,0.3,0.5,0.3,0.6556715469429554
0.3,0.1,0.5,0.5,0.30653500679078044
0.2,0.9,0.2,0.1,0.33072418806124504
0.6,0.7,1.0,0.0,0.551504361564342
0.1,1.0,0.4,0.0,0.22269560179245593
0.2,1.0,0.9,0.6,0.354354381780814
0.3,1.0,0.2,0.7,0.358505052148465
1.0,0.3,0.8,1.0,0.5711394537273511
0.5,0.0,0.2,0.4,0.40449690652918735
0.6,0.8,0.1,0.4,0.38414396863686057
0.1,0.7,0.2,0.0,0.09370511699866231
0.2,0.9,0.3,0.0,0.35179073230276764
0.3,1.0,0.3,0.8,0.29073305868930416
0.2,0.9,0.3,0.1,0.3147685711225422
0.2,0.9,0.3,0.2,0.3810937652436228
0.3,0.0,0.0,0.4,0.2428849766577899
0.2,0.9,0.3,0.4,0.3015113182457643
0.1,1.0,0.8,0.7,0.17868809604795663
0.2,1.0,0.0,0.9,0.28678585996890443
0.6,0.8,0.5,0.2,0.45781851127597945
1.0,0.4,0.5,0.6,0.5924502100331193
0.8,0.8,1.0,0.7,0.4956320534125292
0.1,0.1,0.6,0.8,0.43506754905601347
0.3,0.0,0.1,0.6,0.2428849766577899
0.6,0.8,0.6,0.3,0.45781851127597945
0.2,0.9,0.4,0.5,0.2552195018369268
0.4,0.3,0.0,0.2,0.3807796993976234
0.6,0.0,0.1,0.6,0.3419710560266519
1.0,0.4,0.7,1.0,0.5532172802274072
0.0,0.3,0.7,0.9,0.2586184460142667
0.0,0.0,0.5,0.8,0.25069595280889206
0.1,0.6,0.6,1.0,0.04064439279354951
0.2,0.9,0.4,0.9,0.29529453298366604
0.2,0.1,0.6,0.9,0.17577032579095392
0.8,0.9,0.2,0.2,0.4433840931087293
0.3,1.0,0.6,0.7,0.3971951971288341
1.0,0.5,0.0,0.3,0.5383184453848452
0.6,0.8,0.9,0.0,0.551504361564342
0.2,1.0,0.3,0.0,0.39500689712678394
0.4,0.3,0.1,0.3,0.42219819156363875
0.2,0.9,0.5,0.4,0.30690408450350226
0.1,0.7,0.5,1.0,0.08563850607097939
0.3,0.0,0.2,0.7,0.2428849766577899
1.0,0.5,0.2,0.1,0.6308980940415858
0.3,0.0,0.3,0.1,0.47310490347599476
0.3,0.8,0.0,0.8,0.24457986081107355
0.2,0.9,0.5,1.0,0.32360405202492454
0.2,1.0,0.3,0.8,0.32845031411044634
0.4,0.3,0.2,0.4,0.42219819156363875
1.0,0.5,0.4,0.7,0.5383184453848452
0.6,0.9,0.1,0.3,0.387323827362033
0.4,0.3,0.2,1.0,0.3685319532829089
0.2,0.2,0.1,0.8,0.1304608214445215
0.1,0.9,1.0,1.0,0.1123213746379261
1.0,0.5,0.6,0.2,0.6839586141144236
0.6,0.9,0.2,0.2,0.42837058677728923
0.1,0.1,0.7,0.7,0.5485669989338098
0.2,0.9,0.6,0.9,0.30246586127175723
0.3,1.0,0.9,0.2,0.44437221809991817
0.2,0.0,0.0,0.1,0.22707179551350493
1.0,0.5,0.8,0.8,0.5973184299959418
0.1,0.7,0.9,0.7,0.11539822616272502
0.2,1.0,0.5,0.8,0.3505124819468704
0.2,0.9,0.7,0.4,0.39016063504126214
0.2,0.9,0.7,0.6,0.33072418806124504
0.3,1.0,1.0,0.4,0.43083874377790565
0.2,0.9,0.7,0.8,0.3015113182457643
0.6,0.1,0.0,0.6,0.31995291202978077
0.4,0.3,0.5,0.1,0.5617345020924733
0.3,0.2,0.1,0.3,0.26454889751336924
0.6,0.9,0.4,1.0,0.37139441893851705
0.3,0.5,1.0,0.8,0.3489479625010197
0.2,0.9,0.7,1.0,0.2624096693235888
0.2,0.9,0.8,0.1,0.4434365457821026
0.4,0.3,0.5,0.7,0.42219819156363875
0.6,0.9,0.5,0.7,0.3636859969028192
0.2,0.0,0.6,0.9,0.1478538140329192
0.0,0.8,0.4,0.9,0.37459150556024157
0.1,0.7,0.0,0.3,0.042016983116829804
0.3,0.2,0.2,0.0,0.350403441335987
0.3,0.0,0.6,0.4,0.500205827714379
0.1,0.6,0.4,0.6,0.016681681578583938
0.2,0.9,0.8,0.7,0.2190179772561997
1.0,0.6,0.4,0.5,0.5443423760002404
0.0,0.2,0.1,1.0,0.056184769447184695
0.1,0.8,0.2,0.2,0.03856942949252492
0.8,1.0,0.4,0.5,0.41916633196776093
0.4,0.3,0.6,0.8,0.3807796993976234
0.3,0.0,0.6,0.9,0.27333954229574514
0.1,0.9,0.6,0.2,0.1571501972637161
0.3,0.0,0.7,0.2,0.47310490347599476
0.2,0.9,0.9,0.4,0.23986922731207078
0.3,0.0,0.7,0.6,0.500205827714379
0.8,1.0,0.7,0.7,0.4405270493504351
0.5,0.1,0.4,0.5,0.4239521089357206
0.6,0.9,0.9,0.5,0.48310514790429127
0.2,0.1,0.6,0.1,0.2922388394797444
0.1,0.8,0.5,0.6,0.06837786071307672
0.2,0.9,0.9,1.0,0.3015113182457643
0.4,0.3,0.8,0.4,0.5349829661960396
0.0,0.2,0.5,1.0,0.18424091817975163
0.1,1.0,0.9,0.4,0.21708057898537234
1.0,0.7,0.0,0.3,0.516646448157676
0.3,0.8,0.6,0.4,0.35911584511146727
0.1,0.1,0.8,1.0,0.43506754905601347
0.4,0.7,0.8,1.0,0.2894456712968782
0.3,0.0,0.8,0.3,0.500205827714379
0.0,0.0,0.5,0.4,0.325390089445364
0.4,0.3,0.8,1.0,0.42219819156363875
1.0,0.7,0.1,0.8,0.50071703973416
0.4,0.0,0.4,0.7,0.39516225395682814
1.0,0.7,0.2,0.3,0.5452836464308682
0.2,0.9,1.0,0.6,0.3833993646871824
0.3,0.0,0.8,0.7,0.500205827714379
0.4,0.3,0.9,0.5,0.6484037151507468
0.0,0.3,0.8,0.5,0.505133087591011
0.2,0.0,0.3,0.9,0.14195267159137986
0.2,0.0,0.9,0.4,0.290955637158017
0.9,0.0,0.2,0.9,0.4278441996900773
0.1,0.7,0.4,0.5,0.07243243618305961
0.9,0.0,0.5,0.6,0.5324538532287887
0.0,0.5,0.4,0.8,0.4119900209488872
0.6,1.0,0.5,0.6,0.3636859969028192
0.3,0.0,1.0,0.2,0.47310490347599476
0.4,0.4,0.1,0.2,0.3719763057253792
0.1,0.0,0.2,0.9,0.36865552473978846
0.3,0.0,0.1,0.8,0.30187212330746593
1.0,0.7,0.9,0.4,0.6644849990905745
0.4,0.4,0.1,0.8,0.3588182712438479
0.2,1.0,0.2,0.3,0.24567048042118375
0.6,0.1,1.0,1.0,0.48142479876368893
0.4,0.0,0.9,0.0,0.5784698597305561
0.0,0.2,0.9,0.7,0.3336173552116631
0.2,0.2,0.8,0.5,0.3041233764316258
0.3,0.0,1.0,1.0,0.4922364698126357
0.1,0.6,0.9,0.2,0.062238119935881554
0.3,0.1,0.0,0.3,0.2717796081423322
0.4,0.4,0.3,0.4,0.3452247698289453
1.0,0.8,0.1,0.9,0.5116661159947937
0.6,1.0,0.9,0.8,0.4047327563180756
0.2,1.0,0.3,0.6,0.22222091695966986
0.6,1.0,1.0,0.7,0.44071002218189903
0.3,0.1,0.1,0.0,0.4558217567814603
0.2,1.0,0.3,1.0,0.21383422948060338
0.3,0.0,0.3,0.4,0.3844484621202835
1.0,0.8,0.5,0.1,0.623928848820884
0.3,0.2,0.8,0.0,0.3844972224069685
0.4,0.4,0.5,0.0,0.6536739469266989
0.1,0.7,0.8,0.5,0.10608213862820699
0.3,0.2,0.8,0.4,0.350403441335987
0.0,0.3,0.8,0.9,0.2783311759969218
0.3,0.1,0.1,0.8,0.23353069209586885
0.3,0.0,0.4,0.2,0.5194454865756672
0.2,0.0,0.7,0.5,0.2689282377359411
0.7,0.0,0.2,0.8,0.34799952478037066
0.2,1.0,0.5,0.4,0.39016063504126214
0.1,1.0,0.5,0.6,0.09551371874825196
1.0,0.8,1.0,0.1,0.6807454777083762
0.3,0.1,0.2,0.2,0.2930723828764344
0.1,0.8,0.8,0.8,0.0623819518633162
0.4,0.4,0.7,0.2,0.6536739469266989
0.1,0.9,0.0,0.8,0.08058603640111574
0.2,1.0,0.5,1.0,0.3145371822272853
1.0,0.9,0.1,0.6,0.5040003922371017
0.7,0.0,0.4,0.6,0.4050200914621325
0.2,1.0,0.6,0.7,0.15646915625027355
0.9,0.1,0.7,0.2,0.6156512378413724
0.2,1.0,0.7,0.0,0.4165018625041528
0.7,0.0,0.5,0.5,0.5502363213708338
0.4,0.8,0.9,0.8,0.3091317133294603
0.4,0.1,0.3,0.1,0.5351553703984128
0.7,0.0,0.5,0.7,0.3941318107012625
0.3,0.0,0.5,0.7,0.3630021986997067
0.0,0.8,0.7,0.3,0.42289952499138794
0.4,0.4,0.9,0.4,0.6536739469266989
0.2,1.0,0.7,0.4,0.39016063504126214
0.3,0.1,0.3,0.6,0.2717796081423322
0.1,0.8,0.1,0.3,0.08023388363406674
0.4,0.1,0.3,0.9,0.27231092606944596
0.2,0.2,0.0,0.3,0.1259557101098675
0.3,0.1,0.3,1.0,0.23353069209586885
1.0,0.9,0.5,1.0,0.5040003922371017
0.2,1.0,0.7,1.0,0.2862297728813315
0.5,0.2,0.6,0.0,0.5335878439506282
0.2,0.9,0.2,0.2,0.3302028485005146
0.1,0.7,0.2,0.7,0.04064439279354951
0.0,0.3,0.8,0.3,0.5298116745275345
1.0,0.9,0.7,0.6,0.5485669989338098
0.2,1.0,0.8,0.7,0.28724354910371513
0.4,0.5,0.0,0.6,0.3651870797436689
0.6,0.3,0.2,0.9,0.3386569736186818
0.4,0.5,0.1,0.1,0.43447024449329386
0.3,0.7,0.1,0.7,0.2476993664283808
0.2,0.9,0.2,0.9,0.21299925606437128
0.2,0.0,0.5,0.4,0.31662564342969507
0.3,0.1,0.5,0.4,0.48395872541703366
0.0,0.2,0.2,0.5,0.09163441492073991
0.1,0.8,0.4,1.0,0.08001498381584066
0.1,1.0,0.0,1.0,0.11560474195527363
0.2,1.0,0.9,0.9,0.32327689821416095
1.0,1.0,0.1,0.3,0.517040217389804
0.0,0.5,0.2,0.4,0.3248753686877743
0.2,1.0,1.0,0.3,0.32677411322712685
0.2,1.0,1.0,0.7,0.33072418806124504
0.4,0.9,0.3,0.9,0.26469433745934656
0.9,0.2,0.5,0.8,0.47193543140534316
0.3,0.0,0.0,0.1,0.24974389771671293
0.3,0.9,0.6,0.8,0.36245464782595405
0.2,0.3,0.3,0.1,0.2845771512163859
1.0,1.0,0.5,0.9,0.5184296219008624
0.2,0.3,0.3,0.2,0.24112778904755575
0.6,0.3,0.6,0.9,0.39232321189941166
0.1,0.8,0.8,0.4,0.0923256023187145
0.5,0.2,1.0,0.2,0.5335878439506282
0.3,0.1,0.6,0.9,0.2717796081423322
0.3,0.0,0.1,0.2,0.2362382894570403
0.4,0.5,0.4,0.4,0.40771870859686005
1.0,1.0,0.9,0.8,0.5485669989338098
0.1,0.9,0.0,0.7,0.07378248314998936
0.1,0.9,0.6,0.7,0.07807581605753215
0.3,0.3,0.4,0.4,0.25711953714325103
0.1,0.9,0.3,0.8,0.1276551129795702
0.0,0.5,1.0,0.2,0.4255637781373038
0.1,0.7,0.6,1.0,0.042016983116829804
